"Date","Price","Open","High","Low","Vol.","Change %"
"10/28/2021","715","715","715","715","0.17K","2.14%"
"10/27/2021","700","700","700","700","0.08K","-2.10%"
"10/26/2021","715","715","715","715","2.19K","0.00%"
"10/25/2021","715","715","715","715","1.05K","-0.69%"
"10/22/2021","720","720","720","720","0.44K","-2.70%"
"10/21/2021","740","740","740","740","0.10K","-0.67%"
"10/20/2021","745","745","745","745","0.71K","3.47%"
"10/19/2021","720","720","720","720","0.20K","7.46%"
"10/15/2021","670","670","670","670","0.33K","0.75%"
"10/14/2021","665","665","665","665","0.30K","2.31%"
"10/13/2021","650","650","650","650","0.27K","-1.52%"
"10/12/2021","660","660","660","660","0.58K","1.54%"
"10/11/2021","650","650","650","650","1.64K","-3.70%"
"10/08/2021","675","675","675","675","0.04K","0.00%"
"10/06/2021","675","675","675","675","0.02K","0.00%"
"10/05/2021","675","675","675","675","6.63K","-0.74%"
"10/04/2021","680","680","680","680","0.88K","2.26%"
"10/01/2021","665","665","665","665","0.11K","0.76%"
"09/30/2021","660","660","660","660","0.18K","-0.75%"
"09/29/2021","665","665","665","665","0.67K","0.00%"
"09/28/2021","665","665","665","665","0.23K","-2.21%"
"09/27/2021","680","680","680","680","0.11K","4.62%"
"09/24/2021","650","650","650","650","5.64K","0.00%"
"09/23/2021","650","650","650","650","2.61K","-2.99%"
"09/22/2021","670","670","670","670","0.35K","-2.90%"
"09/21/2021","690","690","690","690","5.08K","-0.72%"
"09/20/2021","695","695","695","695","0.15K","0.00%"
"09/17/2021","695","695","695","695","0.71K","0.00%"
"09/16/2021","695","695","695","695","0.71K","0.00%"
"09/15/2021","695","695","695","695","1.93K","0.00%"
"09/14/2021","695","695","695","695","0.25K","6.92%"
"09/13/2021","650","650","650","650","3.67K","0.00%"
"09/10/2021","650","650","650","650","0.94K","0.00%"
"09/08/2021","650","650","650","650","1.61K","-0.76%"
"09/07/2021","655","655","655","655","1.30K","0.00%"
"09/06/2021","655","655","655","655","1.07K","0.00%"
"09/03/2021","655","655","655","655","0.37K","1.55%"
"09/02/2021","645","645","645","645","0.17K","4.03%"
"09/01/2021","620","620","620","620","1.36K","0.00%"
"08/31/2021","620","620","620","620","2.00K","-3.88%"
"08/30/2021","645","645","645","645","2.22K","-0.77%"
"08/27/2021","650","650","650","650","0.54K","0.00%"
"08/26/2021","650","650","650","650","0.16K","0.00%"
"08/25/2021","650","650","650","650","0.01K","0.00%"
"08/24/2021","650","650","650","650","1.44K","0.00%"
"08/23/2021","650","650","650","650","1.14K","0.00%"
"08/20/2021","650","650","650","650","0.08K","0.00%"
"08/19/2021","650","650","650","650","1.44K","5.69%"
"08/18/2021","615","615","615","615","3.92K","-6.82%"
"08/17/2021","660","660","660","660","1.71K","-2.22%"
"08/16/2021","675","675","675","675","0.30K","-2.88%"
"08/13/2021","695","695","695","695","0.00K","0.00%"
"08/12/2021","695","695","695","695","0.05K","0.00%"
"08/11/2021","695","695","695","695","0.16K","0.00%"
"08/10/2021","695","695","695","695","0.09K","0.00%"
"08/09/2021","695","695","695","695","1.49K","-0.71%"
"08/06/2021","700","700","700","700","1.20K","-2.10%"
"08/05/2021","715","715","715","715","0.17K","-0.69%"
"08/04/2021","720","720","720","720","0.22K","4.35%"
"08/02/2021","690","690","690","690","0.08K","2.22%"
"07/30/2021","675","675","675","675","0.70K","-2.17%"
"07/29/2021","690","690","690","690","0.38K","0.73%"
"07/28/2021","685","685","685","685","0.52K","-0.72%"
"07/27/2021","690","690","690","690","0.99K","-1.43%"
"07/26/2021","700","700","700","700","0.28K","0.00%"
"07/23/2021","700","700","700","700","0.87K","0.00%"
"07/22/2021","700","700","700","700","0.65K","0.00%"
"07/21/2021","700","700","700","700","0.83K","0.00%"
"07/19/2021","700","700","700","700","36.20K","4.48%"
"07/16/2021","670","670","670","670","0.42K","-0.74%"
"07/15/2021","675","675","675","675","0.43K","-0.74%"
"07/14/2021","680","680","680","680","0.46K","-4.23%"
"07/13/2021","710","710","710","710","0.05K","0.00%"
"07/12/2021","710","660","660","660","1.25K","0.00%"
"07/09/2021","710","710","710","710","0.30K","6.77%"
"07/08/2021","665","665","665","665","0.18K","0.76%"
"07/07/2021","660","660","660","660","0.20K","0.00%"
"07/06/2021","660","660","660","660","0.29K","2.33%"
"07/05/2021","645","645","645","645","0.19K","-3.73%"
"07/02/2021","670","670","670","670","0.16K","3.88%"
"07/01/2021","645","645","645","645","1.48K","-5.15%"
"06/30/2021","680","680","680","680","0.29K","4.62%"
"06/29/2021","650","650","650","650","0.43K","-6.47%"
"06/28/2021","695","695","695","695","0.17K","-0.71%"
"06/25/2021","700","700","700","700","0.49K","-4.76%"
"06/24/2021","735","735","735","735","1.76K","-0.68%"
"06/23/2021","740","740","740","740","0.65K","0.00%"
"06/22/2021","740","740","740","740","1.23K","0.00%"
"06/21/2021","740","740","740","740","0.07K","3.50%"
"06/18/2021","715","715","715","715","1.60K","-6.54%"
"06/17/2021","765","765","765","765","1.44K","0.00%"
"06/16/2021","765","765","765","765","0.98K","6.99%"
"06/15/2021","715","715","715","715","1.30K","-7.14%"
"06/14/2021","770","770","770","770","1.64K","6.94%"
"06/11/2021","720","720","720","720","0.36K","7.46%"
"06/10/2021","670","670","670","670","2.05K","7.20%"
"06/09/2021","625","625","625","625","1.61K","0.00%"
"06/08/2021","625","625","625","625","0.56K","6.84%"
"06/07/2021","585","585","585","585","0.35K","7.34%"
"06/04/2021","545","545","545","545","4.63K","-4.39%"
"06/03/2021","570","570","570","570","2.76K","4.59%"
"06/02/2021","545","545","545","545","0.32K","0.93%"
"06/01/2021","540","540","540","540","0.35K","0.93%"
"05/31/2021","535","535","535","535","1.01K","-0.93%"
"05/28/2021","540","540","540","540","0.13K","0.00%"
"05/27/2021","540","540","540","540","0.36K","0.00%"
"05/26/2021","540","540","540","540","1.57K","0.00%"
"05/25/2021","540","540","540","540","1.93K","-4.42%"
"05/21/2021","565","565","565","565","0.70K","0.00%"
"05/20/2021","565","565","565","565","1.98K","2.73%"
"05/19/2021","550","550","550","550","4.80K","0.00%"
"05/18/2021","550","550","550","550","1.13K","1.85%"
"05/17/2021","540","540","540","540","0.69K","-6.09%"
"05/14/2021","575","575","575","575","0.30K","6.48%"
"05/11/2021","540","540","540","540","0.78K","0.00%"
"05/10/2021","540","540","540","540","48.55K","-0.92%"
"05/07/2021","545","545","545","545","3.87K","6.86%"
"05/06/2021","510","510","510","510","1.57K","7.37%"
"05/05/2021","475","475","475","475","7.49K","6.74%"
"05/04/2021","445","445","445","445","0.34K","7.23%"
"05/03/2021","415","415","415","415","0.30K","6.41%"
"04/30/2021","390","390","390","390","0.01K","6.85%"
"04/29/2021","365","365","365","365","0.01K","7.35%"
"04/28/2021","340","340","340","340","0.02K","6.25%"
"04/27/2021","320","320","320","320","13.83K","6.67%"
"04/26/2021","300","300","300","300","5.34K","7.14%"
"04/23/2021","280","280","280","280","0.00K","-6.67%"
"04/22/2021","300","300","300","300","1.40K","7.14%"
"04/21/2021","280","280","280","280","0.00K","-5.08%"
"04/20/2021","295","295","295","295","0.00K","-1.67%"
"04/19/2021","300","300","300","300","0.57K","0.00%"
"04/16/2021","300","300","300","300","64.84K","0.00%"
"04/15/2021","300","300","300","300","0.52K","-6.25%"
"04/14/2021","320","320","320","320","0.00K","6.67%"
"04/09/2021","300","300","300","300","0.58K","5.26%"
"04/08/2021","285","285","285","285","0.07K","-5.00%"
"04/06/2021","300","300","300","300","1.20K","0.00%"
"04/02/2021","300","300","300","300","0.25K","3.45%"
"04/01/2021","290","290","290","290","0.16K","7.41%"
"03/29/2021","270","270","270","270","0.06K","0.00%"
"03/24/2021","270","270","270","270","0.40K","-3.57%"
"03/19/2021","280","280","280","280","1.00K","0.00%"
"03/16/2021","280","280","280","280","0.00K","5.66%"
"03/12/2021","265","265","265","265","3.30K","-5.36%"
"03/10/2021","280","280","280","280","20.00K","-6.67%"
"03/03/2021","300","300","300","300","1.30K","0.00%"
"03/02/2021","300","300","300","300","0.01K","7.14%"
"02/25/2021","280","280","280","280","0.05K","0.00%"
"02/19/2021","280","280","280","280","1.99K","-6.67%"
"02/18/2021","300","300","300","300","0.20K","-1.64%"
"02/15/2021","305","305","305","305","0.10K","1.67%"
"02/11/2021","300","300","300","300","0.30K","-6.25%"
"02/05/2021","320","320","320","320","0.04K","6.67%"
"02/01/2021","300","300","300","300","1.60K","0.00%"
"01/26/2021","300","300","300","300","3.10K","0.00%"
"01/22/2021","300","300","300","300","0.10K","0.00%"
"01/20/2021","300","300","300","300","0.10K","0.00%"
"01/12/2021","300","300","300","300","0.10K","0.00%"
"01/08/2021","300","300","300","300","0.40K","7.14%"
"12/31/2020","280","280","280","280","2.62K","-6.67%"
"12/29/2020","300","300","300","300","0.30K","0.00%"
"12/28/2020","300","300","300","300","1.01K","0.00%"
"12/24/2020","300","300","300","300","0.08K","1.69%"
"12/23/2020","295","295","295","295","0.20K","5.36%"
"12/22/2020","280","280","280","280","1.30K","0.00%"
"12/21/2020","280","280","280","280","0.76K","0.00%"
"12/18/2020","280","280","280","280","0.05K","0.00%"
"12/17/2020","280","280","280","280","3.60K","0.00%"
"12/16/2020","280","280","280","280","0.01K","0.00%"
"12/15/2020","280","280","280","280","4.95K","0.00%"
"12/11/2020","280","280","280","280","0.51K","0.00%"
"12/09/2020","280","280","280","280","0.10K","1.82%"
"12/03/2020","275","275","275","275","8.20K","0.00%"
"11/23/2020","275","275","275","275","0.03K","0.00%"
"11/20/2020","275","275","275","275","4.30K","0.00%"
"11/19/2020","275","275","275","275","0.40K","0.00%"
"11/17/2020","275","275","275","275","0.01K","0.00%"
"11/16/2020","275","275","275","275","0.01K","0.00%"
"11/13/2020","275","275","275","275","3.64K","0.00%"
"11/11/2020","275","275","275","275","0.53K","0.00%"
"11/10/2020","275","275","275","275","0.07K","0.00%"
"11/06/2020","275","275","275","275","0.12K","0.00%"
"11/05/2020","275","275","275","275","0.02K","0.00%"
"11/04/2020","275","275","275","275","0.30K","5.77%"
"10/27/2020","260","260","260","260","0.03K","0.00%"
"10/16/2020","260","260","260","260","0.03K","0.00%"
"09/30/2020","260","260","260","260","21.55K","0.00%"
"09/29/2020","260","260","260","260","4.01K","6.12%"
"09/25/2020","245","245","245","245","0.01K","6.52%"
"09/22/2020","230","230","230","230","0.02K","6.98%"
"09/18/2020","215","215","215","215","0.02K","7.50%"
"09/03/2020","200","200","200","200","1.55K","2.56%"
"09/02/2020","195","195","195","195","1.50K","5.41%"
"08/31/2020","185","185","185","185","22.63K","5.71%"
"08/27/2020","175","175","175","175","0.05K","-2.78%"
"08/21/2020","180","180","180","180","0.09K","-2.70%"
"08/18/2020","185","185","185","185","0.25K","0.00%"
"08/14/2020","185","185","185","185","0.68K","-7.50%"
"08/13/2020","200","200","200","200","0.02K","5.26%"
"08/03/2020","190","190","190","190","0.20K","-5.00%"
"07/29/2020","200","200","200","200","0.10K","-2.44%"
"07/13/2020","205","205","205","205","0.13K","-6.82%"
"07/10/2020","220","220","220","220","0.01K","-2.22%"
"07/07/2020","225","225","225","225","0.01K","-6.25%"
"07/06/2020","240","240","240","240","0.10K","0.00%"
"07/01/2020","240","240","240","240","4.00K","2.13%"
"06/15/2020","235","235","235","235","0.18K","0.00%"
"06/12/2020","235","235","235","235","0.00K","-2.08%"
"06/09/2020","240","240","240","240","1.00K","-4.00%"
"06/05/2020","250","250","250","250","3.00K","2.04%"
"06/02/2020","245","245","245","245","0.50K","0.00%"
"05/27/2020","245","245","245","245","0.10K","4.26%"
"05/22/2020","235","235","235","235","0.30K","6.82%"
"05/15/2020","220","220","220","220","0.96K","0.00%"
"05/13/2020","220","220","220","220","0.34K","0.00%"
"05/12/2020","220","220","220","220","3.00K","0.00%"
"05/07/2020","220","220","220","220","1.84K","0.00%"
"05/06/2020","220","220","220","220","0.19K","-6.38%"
"05/04/2020","235","235","235","235","0.46K","0.00%"
"04/21/2020","235","235","235","235","0.26K","0.00%"
"04/09/2020","235","235","235","235","0.13K","0.00%"
"03/24/2020","235","235","235","235","0.82K","0.00%"
"03/20/2020","235","235","235","235","0.98K","0.00%"
"03/19/2020","235","235","235","235","0.17K","-6.00%"
"03/10/2020","250","250","250","250","1.58K","0.00%"
"03/05/2020","250","250","250","250","0.02K","0.00%"
"02/26/2020","250","250","250","250","11.14K","0.00%"
"02/20/2020","250","250","250","250","0.60K","-7.41%"
"02/14/2020","270","270","270","270","0.02K","-6.90%"
"02/11/2020","290","290","290","290","0.04K","0.00%"
"02/10/2020","290","290","290","290","0.37K","0.00%"
"02/07/2020","290","290","290","290","0.10K","0.00%"
"02/03/2020","290","290","290","290","0.93K","0.00%"
"01/31/2020","290","290","290","290","0.01K","0.00%"
"01/29/2020","290","290","290","290","0.10K","3.57%"
"01/27/2020","280","280","280","280","0.30K","1.82%"
"01/22/2020","275","275","275","275","0.50K","5.77%"
"01/21/2020","260","260","260","260","0.10K","6.12%"
"01/15/2020","245","245","245","245","0.00K","-5.77%"
"01/07/2020","260","260","260","260","0.18K","0.00%"
"01/06/2020","260","260","260","260","3.86K","0.00%"
"01/03/2020","260","260","260","260","0.10K","0.00%"
"01/02/2020","260","260","260","260","0.21K","6.12%"
"12/30/2019","245","245","245","245","0.01K","6.52%"
"12/24/2019","230","230","230","230","0.09K","4.55%"
"12/23/2019","220","220","220","220","0.20K","7.32%"
"12/10/2019","205","205","205","205","0.25K","0.00%"
"12/09/2019","205","205","205","205","0.10K","-2.38%"
"12/06/2019","210","210","210","210","0.10K","5.00%"
"12/02/2019","200","200","200","200","0.01K","0.00%"
"11/26/2019","200","200","200","200","0.31K","5.26%"
"11/22/2019","190","190","190","190","0.21K","0.00%"
"11/19/2019","190","190","190","190","0.05K","5.56%"
"11/18/2019","180","180","180","180","0.40K","-5.26%"
"11/14/2019","190","190","190","190","0.05K","5.56%"
"11/05/2019","180","180","180","180","0.06K","0.00%"
"10/30/2019","180","180","180","180","0.10K","0.00%"
"10/21/2019","180","180","180","180","0.25K","0.00%"
"10/16/2019","180","180","180","180","0.27K","0.00%"
"10/15/2019","180","180","180","180","0.65K","0.00%"
"10/11/2019","180","180","180","180","0.65K","0.00%"
"10/10/2019","180","180","180","180","0.05K","0.00%"
"10/07/2019","180","180","180","180","0.10K","0.00%"
"10/03/2019","180","180","180","180","0.19K","-2.70%"
"10/02/2019","185","185","185","185","0.19K","0.00%"
"10/01/2019","185","185","185","185","0.53K","5.71%"
"09/27/2019","175","175","175","175","0.46K","0.00%"
"09/26/2019","175","175","175","175","0.82K","0.00%"
"09/25/2019","175","175","175","175","0.83K","0.00%"
"09/18/2019","175","175","175","175","0.40K","-5.41%"
"09/17/2019","185","185","185","185","0.17K","0.00%"
"09/16/2019","185","185","185","185","0.04K","2.78%"
"09/12/2019","180","180","180","180","0.01K","2.86%"
"09/03/2019","175","175","175","175","0.18K","-2.78%"
"08/27/2019","180","180","180","180","0.63K","0.00%"
"08/23/2019","180","180","180","180","1.47K","0.00%"
"08/22/2019","180","180","180","180","0.04K","0.00%"
"08/21/2019","180","180","180","180","1.26K","-2.70%"
"08/19/2019","185","185","185","185","0.20K","0.00%"
"08/16/2019","185","185","185","185","0.02K","0.00%"
"08/14/2019","185","185","185","185","0.42K","0.00%"
"08/02/2019","185","185","185","185","0.42K","0.00%"
"08/01/2019","185","185","185","185","0.09K","0.00%"
"07/29/2019","185","185","185","185","0.00K","0.00%"
"07/26/2019","185","185","185","185","0.36K","0.00%"
"07/25/2019","185","185","185","185","0.37K","0.00%"
"07/24/2019","185","185","185","185","0.13K","2.78%"
"07/18/2019","180","180","180","180","0.13K","5.88%"
"07/17/2019","170","170","170","170","0.46K","0.00%"
"07/16/2019","170","170","170","170","0.30K","0.00%"
