"Date","Price","Open","High","Low","Vol.","Change %"
"03/20/2018","7,600","7,600","7,600","7,600","0.01K","0.00%"
"03/19/2018","7,600","7,600","7,600","7,600","0.06K","0.00%"
"03/16/2018","7,600","7,600","7,600","7,600","0.00K","1.33%"
"03/15/2018","7,500","7,500","7,500","7,500","0.01K","5.63%"
"02/27/2018","7,100","7,100","7,100","7,100","0.38K","1.43%"
"02/26/2018","7,000","7,000","7,000","7,000","0.03K","0.00%"
"02/20/2018","7,000","7,000","7,000","7,000","0.09K","0.00%"
"02/19/2018","7,000","7,000","7,000","7,000","0.82K","0.00%"
"02/08/2018","7,000","7,000","7,000","7,000","0.05K","2.94%"
"02/07/2018","6,800","6,800","6,800","6,800","0.01K","4.62%"
"02/06/2018","6,500","6,500","6,500","6,500","0.08K","-6.34%"
"02/05/2018","6,940","6,940","6,940","6,940","0.01K","0.00%"
"02/02/2018","6,940","6,940","6,940","6,940","0.02K","0.00%"
"01/30/2018","6,940","6,940","6,940","6,940","0.00K","0.00%"
"01/25/2018","6,940","6,940","6,940","6,940","0.54K","-7.47%"
"01/24/2018","7,500","7,500","7,500","7,500","0.01K","-3.85%"
"01/22/2018","7,800","7,800","7,800","7,800","0.03K","-5.45%"
"01/19/2018","8,250","8,250","8,250","8,250","0.10K","4.90%"
"01/18/2018","7,865","7,865","7,865","7,865","0.04K","-7.47%"
"01/11/2018","8,500","8,500","8,500","8,500","0.04K","2.04%"
"01/10/2018","8,330","8,330","8,330","8,330","0.02K","0.00%"
"01/09/2018","8,330","8,330","8,330","8,330","0.02K","0.00%"
"01/08/2018","8,330","8,330","8,330","8,330","0.00K","-2.00%"
"01/02/2018","8,500","8,500","8,500","8,500","0.00K","0.00%"
"12/29/2017","8,500","8,500","8,500","8,500","0.08K","0.00%"
"12/26/2017","8,500","8,500","8,500","8,500","0.01K","0.00%"
"12/22/2017","8,500","8,500","8,500","8,500","0.01K","0.00%"
"12/20/2017","8,500","8,500","8,500","8,500","0.03K","0.00%"
"12/19/2017","8,500","8,500","8,500","8,500","0.01K","0.00%"
"12/18/2017","8,500","8,500","8,500","8,500","0.00K","0.00%"
"12/15/2017","8,500","8,500","8,500","8,500","0.10K","0.00%"
"12/14/2017","8,500","8,500","8,500","8,500","0.01K","0.00%"
"12/12/2017","8,500","8,500","8,500","8,500","0.00K","-4.55%"
"12/08/2017","8,905","8,905","8,905","8,905","0.01K","-7.48%"
"11/30/2017","9,625","9,625","9,625","9,625","0.00K","0.00%"
"11/28/2017","9,625","9,625","9,625","9,625","0.01K","6.94%"
"11/24/2017","9,000","9,000","9,000","9,000","0.01K","-6.49%"
"11/21/2017","9,625","9,625","9,625","9,625","0.02K","-7.45%"
"11/16/2017","10,400","10,400","10,400","10,400","0.01K","-4.59%"
"11/09/2017","10,900","10,900","10,900","10,900","0.00K","-0.91%"
"11/02/2017","11,000","11,000","11,000","11,000","0.00K","0.00%"
"10/19/2017","11,000","11,000","11,000","11,000","0.06K","-2.65%"
"10/18/2017","11,300","11,300","11,300","11,300","0.01K","0.00%"
"10/17/2017","11,300","11,300","11,300","11,300","0.00K","0.00%"
"10/12/2017","11,300","11,300","11,300","11,300","0.01K","-5.75%"
"10/11/2017","11,990","11,990","11,990","11,990","0.03K","0.00%"
"10/10/2017","11,990","11,990","11,990","11,990","0.01K","-4.08%"
"10/09/2017","12,500","12,500","12,500","12,500","0.00K","-3.47%"
"10/05/2017","12,950","12,950","12,950","12,950","0.00K","-7.50%"
"09/21/2017","14,000","14,000","14,000","14,000","0.01K","0.36%"
"09/20/2017","13,950","13,950","13,950","13,950","0.20K","7.31%"
"09/18/2017","13,000","13,000","13,000","13,000","0.00K","4.00%"
"09/13/2017","12,500","12,500","12,500","12,500","0.00K","0.00%"
"09/11/2017","12,500","12,500","12,500","12,500","0.01K","-3.85%"
"09/06/2017","13,000","13,000","13,000","13,000","0.00K","0.78%"
"09/05/2017","12,900","12,900","12,900","12,900","0.01K","7.50%"
"08/31/2017","12,000","12,000","12,000","12,000","0.00K","-0.21%"
"08/30/2017","12,025","12,025","12,025","12,025","0.04K","-7.50%"
"08/25/2017","13,000","13,000","13,000","13,000","0.00K","-0.76%"
"08/23/2017","13,100","13,100","13,100","13,100","0.00K","-7.09%"
"08/21/2017","14,100","14,100","14,100","14,100","0.03K","0.71%"
"08/10/2017","14,000","14,000","14,000","14,000","0.02K","5.98%"
"08/09/2017","13,210","13,210","13,210","13,210","0.04K","-7.49%"
"08/08/2017","14,280","14,280","14,280","14,280","0.06K","6.57%"
"08/03/2017","13,400","13,400","13,400","13,400","0.00K","-3.56%"
"07/31/2017","13,895","13,895","13,895","13,895","0.00K","-0.71%"
"07/26/2017","13,995","13,995","13,995","13,995","0.01K","0.00%"
"07/21/2017","13,995","13,995","13,995","13,995","0.00K","0.00%"
"07/20/2017","13,995","13,995","13,995","13,995","0.00K","0.00%"
"07/19/2017","13,995","13,995","13,995","13,995","0.01K","0.00%"
"07/18/2017","13,995","13,995","13,995","13,995","0.01K","-0.04%"
"07/14/2017","14,000","14,000","14,000","14,000","0.00K","-3.38%"
"07/13/2017","14,490","14,490","14,490","14,490","0.01K","0.00%"
"07/12/2017","14,490","14,490","14,490","14,490","0.00K","0.28%"
"07/11/2017","14,450","14,450","14,450","14,450","0.00K","-0.34%"
"07/06/2017","14,500","14,500","14,500","14,500","0.04K","0.00%"
"07/05/2017","14,500","14,500","14,500","14,500","0.00K","0.00%"
"07/03/2017","14,500","14,500","14,500","14,500","0.00K","0.00%"
"06/30/2017","14,500","14,500","14,500","14,500","0.00K","0.00%"
"06/28/2017","14,500","14,500","14,500","14,500","0.02K","0.00%"
"06/27/2017","14,500","14,500","14,500","14,500","0.01K","-3.33%"
"06/23/2017","15,000","15,000","15,000","15,000","0.02K","3.45%"
"06/20/2017","14,500","14,500","14,500","14,500","0.01K","3.57%"
"06/19/2017","14,000","14,000","14,000","14,000","0.02K","-6.67%"
"06/15/2017","15,000","15,000","15,000","15,000","0.02K","0.00%"
"06/13/2017","15,000","15,000","15,000","15,000","0.02K","0.00%"
"06/12/2017","15,000","15,000","15,000","15,000","0.00K","0.00%"
"06/09/2017","15,000","15,000","15,000","15,000","0.06K","7.14%"
"06/08/2017","14,000","14,000","14,000","14,000","0.02K","0.00%"
"06/07/2017","14,000","14,000","14,000","14,000","0.04K","0.00%"
"06/06/2017","14,000","14,000","14,000","14,000","0.05K","0.00%"
"06/02/2017","14,000","14,000","14,000","14,000","0.02K","0.00%"
"06/01/2017","14,000","14,000","14,000","14,000","0.01K","0.00%"
"05/31/2017","14,000","14,000","14,000","14,000","0.02K","-0.71%"
"05/30/2017","14,100","14,100","14,100","14,100","0.01K","-0.70%"
"05/29/2017","14,200","14,200","14,200","14,200","0.02K","-2.07%"
"05/23/2017","14,500","14,500","14,500","14,500","0.04K","0.00%"
"05/22/2017","14,500","14,500","14,500","14,500","0.02K","-3.27%"
"05/19/2017","14,990","14,990","14,990","14,990","0.00K","-0.03%"
"05/17/2017","14,995","14,995","14,995","14,995","0.01K","-0.03%"
"05/16/2017","15,000","15,000","15,000","15,000","0.40K","3.45%"
"05/12/2017","14,500","14,500","14,500","14,500","0.00K","-1.36%"
"05/11/2017","14,700","14,700","14,700","14,700","0.04K","-1.41%"
"05/09/2017","14,910","14,910","14,910","14,910","0.07K","0.00%"
"05/08/2017","14,910","14,910","14,910","14,910","0.15K","1.43%"
"05/05/2017","14,700","14,700","14,700","14,700","0.00K","0.00%"
"05/04/2017","14,700","14,700","14,700","14,700","0.31K","-1.34%"
"05/03/2017","14,900","14,900","14,900","14,900","0.20K","0.00%"
"04/28/2017","14,900","14,900","14,900","14,900","0.00K","-0.63%"
"04/26/2017","14,995","14,995","14,995","14,995","0.01K","0.00%"
"04/24/2017","14,995","14,995","14,995","14,995","0.08K","-0.03%"
"04/21/2017","15,000","15,000","15,000","15,000","0.00K","0.00%"
"04/20/2017","15,000","15,000","15,000","15,000","0.00K","0.67%"
"04/19/2017","14,900","14,900","14,900","14,900","0.03K","0.00%"
"04/12/2017","14,900","14,900","14,900","14,900","0.10K","-0.63%"
"04/11/2017","14,995","14,995","14,995","14,995","0.05K","0.03%"
"04/10/2017","14,990","14,990","14,990","14,990","0.00K","-0.07%"
"04/07/2017","15,000","15,000","15,000","15,000","0.05K","0.00%"
"04/06/2017","15,000","15,000","15,000","15,000","0.06K","7.14%"
"04/05/2017","14,000","14,000","14,000","14,000","0.01K","-6.64%"
"04/04/2017","14,995","14,995","14,995","14,995","0.00K","0.00%"
"03/31/2017","14,995","14,995","14,995","14,995","0.01K","-1.99%"
"03/30/2017","15,300","15,300","15,300","15,300","0.00K","-0.62%"
"03/27/2017","15,395","15,395","15,395","15,395","0.01K","2.63%"
"03/24/2017","15,000","15,000","15,000","15,000","0.00K","0.00%"
"03/23/2017","15,000","15,000","15,000","15,000","0.01K","-1.96%"
"03/22/2017","15,300","15,300","15,300","15,300","0.01K","0.03%"
"03/20/2017","15,295","15,295","15,295","15,295","0.01K","-0.68%"
"03/15/2017","15,400","15,400","15,400","15,400","0.02K","-0.65%"
"03/14/2017","15,500","15,500","15,500","15,500","0.01K","3.33%"
